order_id,customer_id,order_date,total_amount,payment_method,shipping_country
7436092,741768,2024-09-08,3047.51,Bank Transfer,Yemen
6988910,786723,2022-08-08,4179.79,Credit Card,Malta
5277879,470730,2023-03-06,987.09,Cash,Vanuatu
7072498,1531020,2024-10-08,2761.11,Cash,Paraguay
3505760,266366,2025-07-07,360.42,Cash,Chad
6139583,271087,2024-02-22,1396.2,Cash,Paraguay
4305389,1015688,2022-12-18,1535.27,PayPal,Bermuda
7163400,493444,2024-09-04,3042.1,Bank Transfer,Seychelles
6328860,14662,2022-03-26,3141.89,Bank Transfer,Congo
1518503,687401,2024-06-07,167.04,PayPal,Bangladesh
5001311,701824,2023-01-22,0.0,Cash,Armenia
6466238,977023,2024-03-25,1040.61,Bank Transfer,Ethiopia
4718820,1345712,2024-08-14,1301.98,Credit Card,Sierra Leone
6982311,546709,2022-07-03,2662.07,PayPal,Bolivia
1700408,34734,2025-04-29,0.0,Cash,India
6555409,766233,2024-07-10,2855.98,PayPal,Cayman Islands
1112097,474773,2023-10-15,747.3,Cash,Grenada
5808501,258432,2024-12-20,3538.88,Credit Card,Algeria
3108432,1128865,2024-03-14,207.98,PayPal,Ghana
2489051,1259120,2023-05-10,454.44,Bank Transfer,Namibia
390250,1151855,2023-07-21,2852.05,Bank Transfer,Haiti
5790085,299149,2024-09-11,1395.77,PayPal,Wallis and Futuna
5579959,1242351,2023-11-16,489.07,Bank Transfer,Maldives
5193198,205189,2023-12-22,0.0,Bank Transfer,Sudan
1572314,1698614,2024-08-07,0.0,PayPal,United States Virgin Islands
1502852,1696814,2024-12-02,0.0,Bank Transfer,Netherlands
2675861,542789,2024-08-03,2983.23,Credit Card,Yemen
3081514,1636577,2022-05-16,2420.75,Bank Transfer,Portugal
626820,277591,2022-09-01,0.0,Credit Card,Togo
6348513,1012747,2022-12-29,906.99,Credit Card,Monaco
7079507,1387010,2023-08-24,2597.73,Cash,Greece
5030297,1889667,2022-10-14,1930.48,Bank Transfer,Japan
459956,1276168,2025-03-28,1385.5,Bank Transfer,Christmas Island
4683324,416920,2023-02-28,435.5,Cash,Greece
838661,1117192,2025-03-13,0.0,Credit Card,Italy
7819091,1059802,2022-11-07,501.61,PayPal,Mongolia
3166500,365440,2024-02-27,2308.17,Bank Transfer,Bulgaria
1220629,907751,2025-04-22,439.26,PayPal,Congo
7049955,1658327,2025-07-12,2471.81,Cash,Namibia
5220192,1010589,2023-09-14,4474.96,PayPal,Portugal
4716182,262487,2022-06-09,0.0,Credit Card,Bermuda
4715753,1380443,2023-12-04,1839.48,PayPal,Costa Rica
98917,1552614,2024-06-20,1883.45,Credit Card,Portugal
2031917,1088961,2025-03-24,4660.94,Bank Transfer,Kyrgyz Republic
2549741,214478,2023-03-11,1149.09,PayPal,Maldives
7503942,1129165,2022-02-21,1996.96,Credit Card,Faroe Islands
6972660,788446,2022-04-02,810.62,PayPal,Saint Lucia
7908725,26750,2022-07-06,3432.41,PayPal,Cambodia
3650736,1730313,2025-02-24,2247.65,Credit Card,Colombia
6364042,851027,2022-09-24,6766.92,Cash,Russian Federation
2872947,1014528,2022-09-19,2993.72,Credit Card,Albania
1037956,631109,2025-07-23,97.17,Credit Card,Tajikistan
484002,56030,2023-05-17,1471.8,PayPal,United Arab Emirates
3970193,1672807,2021-11-10,5840.75,Bank Transfer,Paraguay
179747,1400100,2022-02-09,1552.54,PayPal,Taiwan
5506375,977081,2024-02-16,1124.02,Credit Card,Tajikistan
2411265,1328612,2021-09-01,17.37,Bank Transfer,Iran
160917,1443608,2023-08-11,1433.5,Cash,Chad
638679,1175933,2025-06-24,2791.8,Credit Card,Belgium
1507182,1479735,2021-09-10,1969.89,PayPal,Ghana
3785421,767153,2024-07-19,0.0,Bank Transfer,Lithuania
2358487,1514670,2025-03-03,0.0,PayPal,Norway
7011623,755340,2021-11-23,935.7,PayPal,Chad
4697245,1303478,2023-06-27,2352.85,Credit Card,Swaziland
6838279,1486174,2022-11-07,5608.74,PayPal,Grenada
6333229,1701312,2021-10-19,2271.15,Bank Transfer,Seychelles
2742121,1583559,2025-08-08,1707.04,Credit Card,Montenegro
6921467,1051460,2023-04-05,3292.8,Bank Transfer,Burundi
6396558,1349927,2025-03-31,2002.92,Cash,Chad
6603347,750666,2022-08-27,553.71,Credit Card,Senegal
1913877,106776,2025-05-02,947.11,Cash,Barbados
6861128,1067323,2024-07-22,3519.32,Cash,French Guiana
1820390,1687714,2025-05-10,614.24,PayPal,Congo
2994566,1736193,2022-06-21,783.41,Bank Transfer,France
1829645,1907015,2024-11-13,2532.67,PayPal,Greenland
5726510,1424691,2022-07-12,561.7,Credit Card,Egypt
2157053,1017225,2025-01-11,0.0,Bank Transfer,Guyana
535304,1470091,2022-01-11,739.47,Bank Transfer,Belarus
3870425,1985056,2024-03-03,2077.66,Bank Transfer,Guadeloupe
4577802,310006,2023-01-11,477.49,PayPal,Liechtenstein
322220,1776862,2022-05-21,1140.78,Cash,Suriname
5298343,438735,2025-03-10,2463.08,Bank Transfer,Burkina Faso
693131,1778965,2022-04-28,3549.55,Cash,Bermuda
5276760,1885533,2024-03-25,2409.73,Credit Card,Venezuela
2155596,137537,2021-09-11,0.0,PayPal,Bosnia and Herzegovina
3960926,430277,2025-02-17,1394.2,Cash,Marshall Islands
7549771,1848300,2023-02-09,3738.62,PayPal,Nicaragua
493702,1945222,2024-07-06,1263.17,PayPal,Slovakia (Slovak Republic)
3913085,758961,2025-06-11,0.0,Bank Transfer,Andorra
5217847,968505,2025-08-12,1218.48,PayPal,Montserrat
3802551,657687,2023-12-27,858.95,Bank Transfer,Switzerland
4127279,1495262,2022-12-23,3149.28,Cash,Honduras
1198813,1263788,2023-04-11,2031.39,Bank Transfer,Tuvalu
6038611,1638784,2024-10-10,2460.57,Bank Transfer,Japan
421343,1786370,2024-05-21,2237.17,Bank Transfer,Belize
4806204,715370,2022-07-12,0.0,Bank Transfer,Seychelles
4153278,725417,2022-03-18,111.63,Cash,Kyrgyz Republic
1075643,1631803,2023-06-16,2610.32,Bank Transfer,Lebanon
6000630,1128138,2022-10-07,671.08,Credit Card,Honduras
2665574,1087137,2022-06-25,2834.75,Credit Card,Congo
4497868,1422824,2023-09-24,1796.99,Cash,Israel
2932819,1659816,2024-03-14,3595.2,Bank Transfer,Cote d'Ivoire
7079599,203517,2023-07-16,885.16,Cash,Slovakia (Slovak Republic)
7537543,1168133,2024-07-08,1161.93,PayPal,Lesotho
1745434,203830,2024-10-01,2459.42,Cash,Lithuania
1448251,1775743,2024-03-29,4461.15,PayPal,United States Virgin Islands
5271337,875178,2024-01-19,882.61,Bank Transfer,Iran
772496,1979420,2023-03-18,2116.1,PayPal,British Indian Ocean Territory (Chagos Archipelago)
518977,677738,2023-10-28,527.46,Cash,Switzerland
2223215,829561,2024-10-27,2234.37,Cash,United States Minor Outlying Islands
5397774,1739823,2024-05-27,640.36,PayPal,Cote d'Ivoire
4458759,472295,2021-09-09,1395.1,PayPal,Belarus
4534581,266655,2023-09-17,627.63,PayPal,Ecuador
3996871,898173,2024-08-12,3179.66,Credit Card,Denmark
2317499,1505238,2022-10-29,607.12,Bank Transfer,Iceland
4043711,1724266,2021-11-02,2784.48,Credit Card,Saint Helena
2198655,224746,2022-04-06,1364.93,Bank Transfer,Lithuania
1083470,821804,2025-06-30,3630.89,PayPal,Guinea
7615130,11407,2025-06-18,0.0,Credit Card,Guam
6996514,1182620,2022-04-05,2365.18,Bank Transfer,Kenya
3277755,1382518,2023-04-14,557.42,PayPal,French Guiana
1991612,1583212,2021-10-21,2391.64,Cash,Puerto Rico
3014852,1971836,2022-12-16,3437.93,Credit Card,Saint Vincent and the Grenadines
4278364,1724542,2025-08-30,2296.19,Bank Transfer,Burkina Faso
4280788,1221257,2024-08-17,1543.24,PayPal,Saudi Arabia
722771,819444,2023-09-03,0.0,PayPal,Chile
1396784,1375400,2023-12-16,3668.53,PayPal,Korea
5875137,338433,2021-10-09,1995.64,PayPal,Georgia
2939560,1663807,2022-04-06,0.0,PayPal,Moldova
1255036,1022642,2025-04-18,0.0,Bank Transfer,United States Minor Outlying Islands
2760617,1729040,2024-01-08,1575.65,Bank Transfer,Pakistan
6401660,1132668,2022-05-29,3876.42,Bank Transfer,Austria
6230883,1777468,2025-08-13,1157.28,Cash,Kazakhstan
6372025,1560440,2023-09-13,1870.33,Credit Card,Lesotho
4796924,1169752,2024-04-04,3290.13,Cash,Mexico
5207295,1679085,2024-03-03,1302.91,Bank Transfer,Guyana
1625839,482784,2024-02-14,333.93,PayPal,Armenia
5950293,1791098,2022-03-15,128.84,PayPal,Vanuatu
3277732,286370,2022-10-23,1466.58,Bank Transfer,Jamaica
3050092,233274,2024-06-05,3503.89,Credit Card,Jersey
5997132,1056662,2024-11-22,5922.43,Credit Card,Philippines
5813262,1499476,2025-08-25,1734.6,Bank Transfer,Botswana
3805661,795594,2022-02-03,356.11,Cash,Equatorial Guinea
4893660,485571,2023-05-04,318.3,Credit Card,Tuvalu
2980155,1797507,2021-10-03,1014.51,Credit Card,Northern Mariana Islands
4265430,277389,2023-04-15,1131.42,PayPal,Greenland
4547316,1616978,2025-04-02,1491.07,Cash,Faroe Islands
2729749,1555489,2023-12-29,3295.49,Bank Transfer,Cyprus
794555,1353657,2022-02-12,1863.5,Cash,Pitcairn Islands
5219145,1067906,2023-11-29,860.61,Bank Transfer,Lithuania
5460643,248988,2023-07-31,496.46,PayPal,Saint Kitts and Nevis
5287021,1957889,2023-07-16,4669.6,Credit Card,Brazil
4151650,1106514,2022-08-14,181.53,Cash,Zimbabwe
4346314,1327953,2023-08-19,3418.92,PayPal,Jamaica
2549186,1825598,2025-02-04,4542.19,Cash,Taiwan
6047857,1126663,2025-05-29,2530.11,Bank Transfer,Suriname
2615591,859166,2025-04-30,4050.98,Cash,Spain
439290,263764,2024-02-01,790.45,Cash,Tokelau
5653371,267096,2025-08-29,956.54,Bank Transfer,Morocco
1161568,1490069,2024-10-31,547.47,PayPal,Iceland
129205,1960038,2024-09-20,1732.95,PayPal,Dominican Republic
565750,1956631,2024-06-09,3532.02,Cash,United States Virgin Islands
4273929,1651319,2024-01-06,3009.77,Credit Card,Argentina
3494456,338647,2023-10-29,1926.48,PayPal,Mauritius
7866869,1499370,2022-05-11,3681.38,Bank Transfer,Andorra
5908289,1333881,2024-04-04,511.44,PayPal,Grenada
6057661,953867,2025-06-25,1956.48,PayPal,Swaziland
4080035,1491224,2023-03-20,293.68,Cash,Lebanon
4757626,117031,2023-06-09,408.72,Cash,Bhutan
4904464,91026,2023-01-09,1338.28,Bank Transfer,Senegal
6189272,1387703,2025-02-27,3168.96,PayPal,Norway
2478876,36481,2023-09-16,1256.29,Bank Transfer,Turkmenistan
4535765,1209718,2021-09-01,600.98,Cash,Senegal
5000034,1684029,2024-12-09,2033.77,Credit Card,Greenland
7785985,1342477,2023-09-15,802.35,Credit Card,Nauru
2654616,1649937,2023-09-06,1105.54,Credit Card,Tajikistan
1503408,1782569,2025-07-23,5739.78,Credit Card,Greece
4753527,613228,2023-02-02,7682.5,Credit Card,Mali
737939,639215,2022-10-20,0.0,Credit Card,Slovenia
6399464,1010377,2023-09-30,1960.75,Bank Transfer,Turkmenistan
4235142,347026,2023-08-15,3649.62,Cash,Guatemala
5380050,527932,2025-01-08,1212.03,PayPal,Bolivia
6373717,1249057,2025-04-21,942.02,Cash,Chad
1155135,1037830,2023-02-04,798.9,Bank Transfer,Mongolia
1491741,138611,2022-06-07,980.22,Bank Transfer,Bolivia
1596973,865933,2024-07-17,1454.82,Credit Card,Uganda
4527040,975154,2023-05-08,0.0,Cash,Antarctica (the territory South of 60 deg S)
2186482,1897686,2022-10-24,3149.87,Credit Card,Israel
2861245,1141665,2023-03-31,470.84,Cash,Bangladesh
2367086,1479362,2023-02-28,721.9,Cash,Armenia
1379231,1644443,2024-10-26,77.03,Credit Card,Israel
6773046,1781958,2024-10-15,4278.14,Credit Card,Chad
2370963,161268,2024-12-09,2425.13,Cash,Pitcairn Islands
5254792,1003959,2023-02-01,711.58,PayPal,Mali
2305458,983242,2025-06-22,3757.56,Bank Transfer,Cape Verde
7221210,1329523,2023-04-14,4113.32,PayPal,Korea
3280479,130865,2025-07-08,1504.26,PayPal,Moldova
5546569,1282559,2023-11-07,1319.1,Credit Card,Panama
1717000,843696,2025-01-27,23.76,PayPal,Serbia
4892102,866895,2022-04-26,1065.91,PayPal,Turks and Caicos Islands
3342090,180670,2024-03-02,917.53,Bank Transfer,Reunion
5766857,965935,2024-04-24,2637.76,PayPal,Uzbekistan
6662128,1521691,2022-01-04,3359.32,PayPal,Norway
5383316,1647669,2024-06-25,5018.24,Cash,Sao Tome and Principe
840735,1286816,2022-09-01,692.25,PayPal,Indonesia
287062,688442,2022-01-09,2833.85,PayPal,Comoros
4160357,860886,2024-11-19,2246.9,Bank Transfer,Samoa
5278053,1164944,2023-08-17,2497.65,Bank Transfer,Mayotte
2226450,355030,2023-12-17,2329.9,PayPal,Switzerland
6229857,53448,2024-04-26,1299.84,PayPal,Afghanistan
4641435,905033,2025-02-08,199.3,Bank Transfer,Guam
2036961,1009952,2023-04-01,2699.66,PayPal,Bouvet Island (Bouvetoya)
5369133,1331373,2025-05-01,3681.0,PayPal,Turkmenistan
6585378,819924,2025-08-03,1904.28,PayPal,Albania
7330560,1933257,2022-09-05,1032.96,Credit Card,Argentina
3411880,1168134,2023-09-04,999.4,PayPal,Sri Lanka
2386925,1334776,2022-09-15,244.5,Bank Transfer,Suriname
2901864,1217019,2024-06-04,5877.17,Bank Transfer,Egypt
5880818,543139,2025-05-16,263.7,Bank Transfer,Bahrain
2904685,889770,2023-07-28,0.0,Cash,Haiti
5683956,1965906,2022-04-29,3590.95,Credit Card,Nepal
2993995,581848,2023-10-23,3100.8,Cash,Guernsey
7759922,1534779,2021-09-04,555.43,Bank Transfer,Tokelau
5918384,1726012,2025-01-31,287.82,Bank Transfer,Switzerland
4664482,637515,2022-12-23,2131.01,Credit Card,Equatorial Guinea
2994750,1570037,2024-09-27,1881.55,Cash,Hong Kong
4616704,327351,2022-05-13,2547.37,Credit Card,New Zealand
4224643,1403172,2024-11-18,457.92,PayPal,Lebanon
424064,812561,2021-10-18,669.17,Bank Transfer,Colombia
732871,461737,2023-04-12,572.7,Bank Transfer,Brazil
1457080,1343065,2024-11-18,1784.25,Cash,Kazakhstan
1207999,788191,2021-09-14,1749.0,Bank Transfer,Estonia
2316658,1188897,2025-08-09,2634.6,Bank Transfer,Austria
2674596,847119,2024-11-17,654.81,Cash,Luxembourg
6851518,319287,2025-02-22,219.75,Credit Card,Guinea-Bissau
2349072,121245,2022-09-11,502.24,PayPal,Luxembourg
479503,1261453,2025-04-04,6759.81,Bank Transfer,North Macedonia
1780615,963507,2023-09-19,1572.64,Bank Transfer,Chad
1601539,305389,2022-11-01,2437.6,Credit Card,Guam
4172683,1794093,2024-06-05,174.39,Cash,Papua New Guinea
2466301,508197,2024-01-31,1723.76,Cash,Romania
7843870,454260,2022-01-06,2123.41,Cash,Romania
5320687,927453,2024-08-13,1216.55,Credit Card,Guernsey
2211019,1871218,2024-11-08,3128.81,Cash,San Marino
5984146,356709,2025-01-01,1007.75,Bank Transfer,Lithuania
3690844,1393042,2024-07-25,243.6,PayPal,Bosnia and Herzegovina
5668183,894488,2022-02-15,1685.03,Credit Card,Lao People's Democratic Republic
6765876,1806975,2025-04-14,160.59,PayPal,Cote d'Ivoire
7145558,375972,2024-01-23,6106.41,PayPal,Guinea
7492881,1007754,2023-08-16,3096.74,Cash,Maldives
7712986,1859125,2023-12-30,643.97,Cash,Philippines
1364853,14535,2023-06-08,2605.32,PayPal,Algeria
3780423,585989,2024-03-15,2494.7,PayPal,Martinique
1321180,457771,2023-04-30,262.64,Cash,Cote d'Ivoire
1850817,912081,2023-08-17,1554.21,Cash,Cuba
1150939,1830524,2022-04-27,2541.55,Credit Card,Oman
3314896,800695,2023-07-08,4769.89,Cash,Guyana
2528605,1504921,2022-11-10,3344.59,Cash,Netherlands
7558153,1921194,2023-07-12,2784.41,Bank Transfer,Korea
7199209,910512,2024-03-12,3001.96,PayPal,Australia
1163109,140437,2025-02-26,596.21,Bank Transfer,South Africa
3681671,1095831,2024-11-30,4437.56,Cash,Jordan
3656437,264485,2025-04-12,1120.5,Credit Card,Greenland
5664430,372918,2023-10-01,169.93,Bank Transfer,South Georgia and the South Sandwich Islands
5350241,222158,2024-10-26,1702.48,PayPal,Uganda
3318358,830031,2023-12-09,425.32,Credit Card,Peru
4440055,1847161,2022-08-09,1301.56,Cash,Comoros
3876809,1389310,2023-10-20,1056.01,Credit Card,Congo
962814,599678,2025-07-27,211.34,Credit Card,Timor-Leste
7408144,700529,2022-07-13,618.31,PayPal,Portugal
1038469,1275841,2022-09-09,429.98,Bank Transfer,Turks and Caicos Islands
615324,434273,2023-04-06,2982.75,Credit Card,Kuwait
6699720,330823,2024-04-30,5366.1,Credit Card,Iraq
5751468,860224,2024-04-04,2517.53,Credit Card,Sri Lanka
7328683,1598742,2022-07-06,971.28,Cash,French Guiana
3652513,1698519,2025-02-09,1843.17,Cash,Sri Lanka
3573134,1151915,2024-03-23,0.0,PayPal,Guatemala
6825965,1428762,2023-06-04,1494.98,Credit Card,Ghana
7058201,1375211,2025-01-31,1006.9,Credit Card,Seychelles
4278751,204218,2025-04-17,0.0,Cash,Denmark
4328071,739442,2024-03-30,913.68,PayPal,Belgium
3614146,1451303,2023-04-11,313.42,Cash,Cape Verde
6877498,478475,2021-09-08,70.28,PayPal,Honduras
4935400,1964041,2025-07-01,1755.14,Cash,Spain
5047870,421753,2025-03-14,1845.15,Bank Transfer,Ethiopia
407481,992359,2022-02-27,1221.03,Bank Transfer,Monaco
3827481,1929895,2023-03-28,2824.06,Credit Card,Malawi
7903929,446397,2022-12-26,2512.15,Credit Card,Australia
2503178,121436,2025-07-18,3709.08,Cash,Pakistan
2154969,1913613,2025-08-06,3476.49,Cash,Botswana
6158945,1343992,2025-01-10,2712.2,Credit Card,Cyprus
7105742,1977209,2023-07-12,1237.29,Credit Card,Cameroon
6626204,802670,2024-10-29,527.56,Cash,Senegal
6615100,1282229,2023-03-31,2736.47,Bank Transfer,Hong Kong
7517711,1706299,2023-02-02,1058.2,Bank Transfer,Korea
6434994,1605397,2023-10-12,3688.22,Cash,Haiti
7803113,842361,2022-03-20,0.0,PayPal,Norway
4038906,985956,2024-01-29,0.0,PayPal,Belize
4077067,300134,2024-08-12,1516.99,PayPal,Bangladesh
4077121,327126,2023-08-21,9115.74,PayPal,Marshall Islands
2357305,1655576,2023-08-20,1232.98,Bank Transfer,Sao Tome and Principe
7543659,843245,2024-04-11,1662.2,PayPal,Papua New Guinea
1299442,396725,2024-08-23,3046.03,Bank Transfer,Western Sahara
4733306,449678,2025-02-25,744.62,Cash,Saint Vincent and the Grenadines
1689022,1164900,2023-05-09,743.22,PayPal,Martinique
1486652,845596,2025-05-16,124.85,Cash,Romania
1085671,895958,2023-12-11,0.0,PayPal,Estonia
7949884,787432,2024-10-10,2714.16,Credit Card,Korea
7714806,90502,2024-06-30,970.97,Credit Card,Tonga
4146827,1699556,2024-09-11,2429.6,Credit Card,Lebanon
4975616,459357,2025-04-03,3698.42,Credit Card,Kenya
7853576,662651,2023-03-19,3879.93,Credit Card,Guinea
3712636,1815055,2022-12-17,1532.88,Credit Card,Liberia
2707198,1680118,2023-10-05,1162.59,Bank Transfer,Honduras
7539053,1206750,2021-09-28,1546.19,PayPal,Bangladesh
2321794,1739202,2022-01-22,2360.36,Cash,Iraq
1738764,1408205,2021-10-15,1610.96,PayPal,Costa Rica
1823726,1255137,2023-02-05,0.0,Bank Transfer,Tajikistan
6241525,1524613,2024-06-21,2421.88,Bank Transfer,French Southern Territories
5975124,1917282,2022-06-21,1798.4,Bank Transfer,Christmas Island
3711212,1976287,2022-05-12,726.95,Bank Transfer,Equatorial Guinea
5748805,400391,2021-10-26,1540.12,Credit Card,Libyan Arab Jamahiriya
6887587,539043,2025-03-12,1788.29,Bank Transfer,Antarctica (the territory South of 60 deg S)
342572,78024,2025-01-04,3197.96,Bank Transfer,Bangladesh
2753865,83710,2025-02-17,1289.11,PayPal,Saint Lucia
3477912,1798214,2022-02-15,789.44,Credit Card,Seychelles
7381178,639667,2021-12-30,0.0,Credit Card,Lesotho
7131140,482145,2022-06-30,2753.58,Credit Card,Estonia
1425881,1627495,2021-12-22,972.36,Bank Transfer,Azerbaijan
2876081,805589,2022-03-24,2203.74,Bank Transfer,Sao Tome and Principe
1537366,1343673,2022-11-20,0.0,Bank Transfer,Tanzania
1481752,1236160,2022-04-03,393.0,Bank Transfer,Saint Helena
7908245,1845434,2024-02-06,0.0,Bank Transfer,Monaco
7677141,165643,2025-07-23,0.0,Cash,Iceland
7597967,1551744,2023-09-06,2989.3,Bank Transfer,Svalbard & Jan Mayen Islands
6320192,1586796,2023-01-22,2915.22,Cash,Madagascar
1812698,576363,2024-11-15,319.37,Bank Transfer,Jersey
4294107,640026,2022-08-27,10.04,Bank Transfer,Djibouti
2700907,1705461,2025-08-25,3508.32,PayPal,Iraq
6826986,723340,2023-07-19,1152.27,Credit Card,Israel
3190981,1671325,2021-11-07,1286.36,Bank Transfer,El Salvador
7084178,329459,2022-01-10,4101.94,Cash,Colombia
7315302,669805,2024-07-08,890.44,Bank Transfer,Tonga
3479077,586984,2023-10-15,3346.34,Credit Card,Malaysia
1312044,875903,2025-01-12,1251.76,PayPal,Uganda
4079772,986056,2025-02-14,3127.81,Credit Card,Heard Island and McDonald Islands
4818976,787884,2024-08-25,4387.53,Cash,Greenland
3016028,480118,2025-05-17,1370.05,Bank Transfer,Chile
2310400,738602,2023-04-15,1237.76,Credit Card,Yemen
6602414,738030,2023-06-17,1981.78,Credit Card,Nicaragua
2327313,688631,2022-03-02,4785.46,Bank Transfer,Myanmar
1806950,1289382,2025-02-25,3328.64,Bank Transfer,Bangladesh
2863946,706042,2024-01-24,1891.55,PayPal,Antigua and Barbuda
2797303,977121,2022-09-30,1004.56,Cash,Micronesia
3096998,442841,2021-11-06,530.0,Cash,Moldova
4007199,744810,2023-04-12,1689.96,PayPal,Peru
1354724,1402666,2024-09-12,414.24,Bank Transfer,North Macedonia
2939337,1957609,2024-10-29,1044.3,PayPal,Jamaica
6555694,518243,2021-09-05,3850.67,PayPal,Thailand
378960,1360080,2025-02-18,0.0,Cash,Namibia
7823699,186122,2022-07-25,1686.56,Bank Transfer,Burundi
1342452,824072,2022-09-25,385.73,Bank Transfer,Tuvalu
5952593,1888947,2023-01-24,268.62,Cash,Austria
430353,428537,2024-10-04,851.63,Cash,Nepal
7337266,404467,2024-09-22,595.22,Bank Transfer,Croatia
1988752,78192,2022-07-24,1699.15,Credit Card,Russian Federation
7757375,308194,2021-10-15,699.96,Bank Transfer,Austria
352953,1320461,2025-03-09,3846.28,Credit Card,Wallis and Futuna
6901812,833866,2022-01-08,10045.23,PayPal,Bouvet Island (Bouvetoya)
7251934,60679,2024-02-05,418.96,Bank Transfer,Uganda
460157,186976,2023-04-27,16.79,Credit Card,Mali
5721311,960865,2024-07-09,4484.54,PayPal,Algeria
6469506,1234327,2023-11-18,0.0,Credit Card,Wallis and Futuna
1588016,715171,2023-11-01,54.15,Credit Card,Liechtenstein
985617,1196618,2021-11-18,2186.02,Cash,Korea
1041530,278685,2025-04-25,997.5,Cash,Croatia
7490509,1023030,2021-12-11,2917.2,Bank Transfer,Czech Republic
3134339,1728684,2022-05-10,2105.92,Bank Transfer,Bosnia and Herzegovina
5986912,147435,2022-05-11,4298.0,PayPal,Myanmar
5702326,896989,2023-09-16,2379.2,Cash,Norway
2742551,403257,2024-08-20,1817.93,PayPal,Sao Tome and Principe
7660519,860848,2022-10-28,2359.77,Credit Card,Tunisia
4022610,550937,2023-07-09,120.02,Bank Transfer,Thailand
